Product Name,Sales,Profit
Peel & Stick Add-On Corner Pockets,38.016,4.32
Southworth 25% Cotton Granite Paper & Envelopes,37.932,13.2108
Col-Erase Pencils with Erasers,37.696,7.478400000000001
Dixon Ticonderoga Pencils,37.548,9.267800000000001
Turquoise Lead Holder with Pocket Clip,37.52,10.586
Eldon Pizzaz Desk Accessories,37.464,13.736799999999999
Durable Pressboard Binders,37.239999999999995,15.085999999999999
Faber Castell Col-Erase Pencils,37.164,14.083200000000001
Xerox 1990,36.96,13.728
Avery Round Ring Poly Binders,36.919999999999995,12.2972
Eldon Jumbo ProFile Portable File Boxes Graphite/Black,36.744,3.6744
Letter or Legal Size Expandable Poly String Tie Envelopes,36.708,15.0024
Newell 326,36.608,7.8671999999999995
Eldon 100 Class Desk Accessories,36.396,-4.8528
Xerox 1976,36.288,12.700800000000001
Contemporary Borderless Frame,36.162,3.6162
Binder Clips by OIC,36.112,15.3328
"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",35.948,14.2975
Regeneration Desk Collection,35.904,15.206399999999999
Wilson Jones DublLock D-Ring Binders,35.775,15.525
Plastic Stacking Crates & Casters,35.712,2.6784
Acme Kleencut Forged Steel Scissors,35.587999999999994,7.462
Avery 498,35.258,15.3459
Xerox 1926,34.86,16.3842
Economy #2 Pencils,34.58,8.9908
Newell 335,34.56,10.0224
Assorted Color Push Pins,34.39,8.923300000000001
Xerox 1980,34.24,15.408
"Eldon Regeneration Recycled Desk Accessories, Smoke",33.756,8.9088
"Super Bands, 12/Pack",33.480000000000004,-2.603999999999999
"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",33.108000000000004,7.1556
Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),32.868,15.0894
Wilson Jones Hanging Recycled Pressboard Data Binders,32.647999999999996,1.7807999999999993
Xerox 1958,32.400000000000006,15.552
Avery 509,32.364000000000004,14.041799999999999
Avery Hidden Tab Dividers for Binding Systems,31.588,-7.032800000000001
Newell 346,31.104,8.6112
"OIC #2 Pencils, Medium Soft",30.832,8.1404
"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",30.799999999999997,13.552
Newell 322,30.576,6.6612
Hammermill Color Copier Paper (28Lb. and 96 Bright),29.97,13.4865
Economy Binders,29.952,9.7968
Round Ring Binders,29.952,-0.9152000000000005
Plantronics Single Ear Headset,29.925,-21.945
Xerox 1983,29.900000000000002,14.651
Xerox 190,29.88,14.0436
Jiffy Padded Mailers with Self-Seal Closure,29.808,10.8054
"Eldon 300 Class Desk Accessories, Black",29.7,13.068000000000001
"Alliance Big Bands Rubber Bands, 12/Pack",29.7,0.0
"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",29.4,8.232
Pencil and Crayon Sharpener,29.346,3.7668
Rediform Voice Mail Log Books,29.204,12.1584
UniKeep View Case Binders,28.851,-5.4768
Avery Reinforcements for Hole-Punch Pages,28.512,-16.137
Newell 313,28.208,4.264
"Ampad Evidence Wirebond Steno Books, 6"" x 9""",27.468,11.2924
Sony 8GB Class 10 Micro SDHC R40 Memory Card,27.192,0.339899999999997
SanDisk Cruzer 8 GB USB Flash Drive,27.168,-1.3584
Newell 339,26.688000000000002,6.116
Self-Adhesive Address Labels for Typewriters with Dispenser Box,26.568,8.9667
"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",26.08,9.6496
Avery Binder Labels,26.063,9.8806
"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",25.992,10.6704
SanDisk Cruzer 4 GB USB Flash Drive,25.96,5.5165
Xerox 1985,25.92,9.072
Newell 340,25.92,7.5168
"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",25.83,-4.919999999999999
Bagged Rubber Bands,25.704,0.3024
"""While you Were Out"" Message Book, One Form per Page",25.228,10.388
Colored Push Pins,24.978,7.602
Translucent Push Pins by OIC,24.552,5.841
Newell 329,24.272,4.854399999999999
BIC Brite Liner Grip Highlighters,24.272,8.938
Avery 507,24.192,8.64
Avery 497,24.023999999999997,11.211200000000002
Serrated Blade or Curved Handle Hand Letter Openers,23.864,-4.1133999999999995
Newell 338,23.52,6.3504000000000005
"Dixon Ticonderoga Maple Cedar Pencil, #2",23.332,4.912000000000001
Self-Adhesive Ring Binder Labels,22.88,2.3584000000000005
Sanford Pocket Accent Highlighters,22.4,9.632
Avery 510,21.75,8.100000000000001
Newell 323,21.168,3.7632000000000003
"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",20.65,9.498999999999999
Avery Hi-Liter Fluorescent Desk Style Markers,20.279999999999998,7.5036000000000005
Rediform S.O.S. Phone Message Books,19.92,9.7608
Sterling Rubber Bands by Alliance,19.782,-3.768
Nu-Dell EZ-Mount Plastic Wall Frames,19.7,0.7879999999999998
Acco Glide Clips,19.6,9.604
Newell 307,19.292,3.5672
Maxell 4.7GB DVD-R 5/Pack,19.008,7.3656
Unpadded Memo Slips,18.308,8.358
Loose Memo Sheets,18.25,8.5775
12 Colored Short Pencils,18.2,3.016000000000001
Hoover Commercial Lightweight Upright Vacuum,18.096,-2.5056000000000003
"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",17.94,6.4584
Avery 502,17.64,6.1739999999999995
"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",17.64,5.7456000000000005
Insertable Tab Indexes For Data Binders,17.49,-4.8336
Xerox 1901,16.896,5.28
Avery 479,16.704,6.8382
Wilson Jones Suede Grain Vinyl Binders,16.402,5.0596000000000005
"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",16.176000000000002,6.739999999999999
Maxell CD-R Discs,15.76,3.7036
"OIC Binder Clips, Mini, 1/4"" Capacity, Black",15.623999999999999,7.0804
"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",15.552,5.6376
"Quartet Alpha White Chalk, 12/Pack",15.469999999999999,6.0996
Wirebound Voice Message Log Book,15.232,4.9504
Boston 1900 Electric Pencil Sharpener,14.98,4.494
Color-Coded Legal Exhibit Labels,14.73,7.2177
SANFORD Liquid Accent Tank-Style Highlighters,14.2,4.402
Acme Serrated Blade Letter Opener,13.992,-1.7489999999999999
Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,13.86,2.2967999999999997
Design Ebony Sketching Pencil,13.622,2.3074
Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,13.616,3.5742
Alliance Rubber Bands,13.440000000000001,0.5376000000000001
"Brites Rubber Bands, 1 1/2 oz. Box",13.068000000000001,-0.5147999999999998
"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",13.0,1.3
OIC Thumb-Tacks,12.996,5.1414
Xerox 1984,12.96,6.3504
Xerox 1922,11.952,4.3326
Maxell 4.7GB DVD+R 5/Pack,11.682,4.6035
Xerox 1969,11.56,5.6644
Avery 482,11.56,5.4332
Acco Economy Flexible Poly Round Ring Binder,11.484,-5.742
Computer Printout Index Tabs,11.088000000000001,-2.016
Storex Flexible Poly Binders with Double Pockets,10.824,-2.0064
Newell 337,10.496,1.180799999999998
Letter Slitter,10.08,0.3024
Newell 342,9.84,2.8536
Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,9.768,0.4439999999999999
PNY Rapid USB Car Charger - Black,9.588,-2.0774
Kleencut Forged Office Shears by Acme United Corporation,9.568,2.2880000000000003
Avery 484,9.216,3.3408
Newell 308,8.4,2.1
Stockwell Gold Paper Clips,8.096,3.404
4009 Highlighters,8.04,2.7336
Xerox 1989,7.968,2.6892
"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",7.8,3.042
Avery Hi-Liter Pen Style Six-Color Fluorescent Set,7.7,3.157
Grip Seal Envelopes,7.072,2.3868
Xerox 20,6.48,3.1104
Avery 5,5.76,2.8224
Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,1.624,-4.466
